HGNC ID	Gene group ID	Pubmed IDs	NCBI Gene ID
HGNC:42961			100533496
HGNC:44646			100421599
HGNC:44647			261735
HGNC:9620		7507208	5756
HGNC:21736			619519
HGNC:21737			494555
HGNC:9621		10406962, 12807912	11344
HGNC:12428	420	8995765, 11474656, 17343269	7291
HGNC:20670	420	7589808, 9061034	117581
HGNC:18027	1691	12438708, 23150253	221830
HGNC:1160	1167	11431692, 10645945, 16135556	56652
HGNC:12429		11260715	57045
HGNC:12430			
HGNC:12431			
HGNC:12432			
HGNC:12433			
HGNC:12434	1457|741	7951233, 7528718	7294
HGNC:30685		15184072, 14623251	200081
HGNC:21617		15184072	167838
HGNC:18578		15911876, 15184072, 16831913	55787
HGNC:18473			246126
HGNC:12435			7295
HGNC:17772		9006939, 17220299	25828
HGNC:54554			100505690
HGNC:16470	1883	11230166, 11399755	84203
HGNC:21073	692|1883		81567
HGNC:31454	1883		255220
HGNC:24110	1883	23210642	10190
HGNC:28030	1883	8619474, 9110174	51061
HGNC:24626	692|1883	8619474, 9110174	51060
HGNC:30008	1987		
HGNC:20652	1883	27894351	79770
HGNC:19965	1883		57544
HGNC:28218	1883	14607844, 14607843, 24778250	84817
HGNC:16952	1311	8086474	10628
HGNC:12436		9473519, 9668102	9352
HGNC:39459			100419095
HGNC:30551	1503	11015569	10907
HGNC:54569			100131482
HGNC:26041		15161931	54957
HGNC:49481			93202
HGNC:49482			171416
HGNC:49483			171419
HGNC:49484			124974
HGNC:49485			151276
HGNC:49486			171560
HGNC:49487			
HGNC:12437	890|1468	7589432	7296
HGNC:18155	890	9923614, 10215850, 11012661	10587
HGNC:20667	890|1468	10455115, 12530083	114112
HGNC:33870		15674732	
HGNC:12438			
HGNC:12439			
HGNC:12440	1459|1293	2156206	7297
HGNC:3148	870	1590793, 11733540	1890
HGNC:12441			7298
HGNC:29553			494514
HGNC:52351			100419610
HGNC:52352			
HGNC:12442			7299
HGNC:12443		1903356, 8234203, 17355913	7300
HGNC:12444			
HGNC:12446	593|321|555	7851890	7301
HGNC:12447		7851890	7302
HGNC:12448			
HGNC:12445			
HGNC:12449		9490415, 10888890	7305
HGNC:12450		9434945	7306
HGNC:12451			
HGNC:12452			
HGNC:28531		17255948	219743
HGNC:25598		16162496, 17150819	55253
HGNC:33908			441250
HGNC:41905			100533847
HGNC:24757		17150819	127253
HGNC:26754		20739293	129450
HGNC:12453	1522|725|1504	8660980, 7956352	7307
HGNC:23020	725	8586425, 11739736	199746
HGNC:51830			102724594
HGNC:12454			
HGNC:23156	1522|725|1504	1538748	11338
HGNC:12455		7956352	
HGNC:30855	725|1504	9205841, 12234937	23350
HGNC:15947	403	11162650, 10997877	55075
HGNC:12457		9603950, 8025165	6675
HGNC:28082			91373
HGNC:12469	1491|100	1845793	7317
HGNC:30661	100	10187858, 9920803	10054
HGNC:12470	100	9694792	9039
HGNC:23230	100	11230166, 15071506	79876
HGNC:25581	100	17580310	55236
HGNC:49083	1987		550112
HGNC:12471	100|1691	8327486	7318
HGNC:12458	729	8188300	7311
HGNC:12459		1330885, 19123937	7312
HGNC:12460		1330885, 19123937	7313
HGNC:20056		19123937	122837
HGNC:35929		19123937	100271030
HGNC:36993		19123937	100271031
HGNC:36763		19123937	100130239
HGNC:36615		19123937	100128617
HGNC:35625		19123937	100271343
HGNC:36169		19123937	100271344
HGNC:30221		10857748, 8619474, 15531880	10422
HGNC:20486	926|1691		337867
HGNC:42502	1987		100289373
HGNC:39685			
HGNC:29576			124402
HGNC:28438			283991
HGNC:12461	1116	21757351	51271
HGNC:40028			390595
HGNC:14185	1835	8871400	55833
HGNC:29877	1835	8590280, 11230159	9898
HGNC:12462		11281453	53347
HGNC:29884	703	11853319, 12370296, 23784775	84959
HGNC:12463		2154095	7314
HGNC:12464			7315
HGNC:12465		3029682	23668
HGNC:12466		3035490, 3029682	23667
HGNC:12467		2834222	23666
HGNC:42645			
HGNC:12468		1315303, 11872750	7316
HGNC:18795		9368598, 8662070	10537
HGNC:18796			100286971
HGNC:12472	102	1559696	7319
HGNC:12473	102	1559696	7320
HGNC:15937	102	9122200	11065
HGNC:19670			326105
HGNC:43551			646595
HGNC:43552			100129983
HGNC:43553			283711
HGNC:43554			
HGNC:12474	102	10072594, 8530467	7321
HGNC:12475	102	8530467	7322
HGNC:12476	102	8530467	7323
HGNC:54095	1987		105377348
HGNC:33349			100037280
HGNC:39010			100130139
HGNC:39011			
HGNC:39391			100131800
HGNC:21647	102	12690205	51619
HGNC:32197			
HGNC:28656		12477932	100131816
HGNC:12477	102	8576257	7324
HGNC:40598	1987		
HGNC:12478	102	9371400	7325
HGNC:44512	1987		100505877
HGNC:12479	102	10343118	10477
HGNC:32199	102		286480
HGNC:12480	102	19250909, 23201271	140739
HGNC:48339			100533179
HGNC:44535			100421436
HGNC:44536			
HGNC:44537			
HGNC:12481			
HGNC:12482	102	8893823	7326
HGNC:12483	102	9693041, 9925943	7327
HGNC:12484	102	8132613	7328
HGNC:31079			646463
HGNC:12485	102	8565643	7329
HGNC:17598	102	10708578	51465
HGNC:19268	102	11278356	118424
HGNC:4914	102	8702625, 17873885	3093
HGNC:12486	102	8563171, 10760570	283556
HGNC:12487	102	8672131	100506424
HGNC:12488	102	8672131, 9693040	7332
HGNC:12489	102	9605847	7333
HGNC:13477	102		171222
HGNC:12490	102	9153201	9246
HGNC:20057			
HGNC:12491	102	9694792	9040
HGNC:32195			606551
HGNC:12492	102	8902611	7334
HGNC:31710	102	20736409	389898
HGNC:20337			100288613
HGNC:29554		11311559, 11214970	63893
HGNC:15698	102		55585
HGNC:40722	1987		
HGNC:19248	102	16300736	92912
HGNC:44656			100505679
HGNC:37439			388165
HGNC:37440			100134869
HGNC:37669			
HGNC:38429			100421716
HGNC:38466			100421717
HGNC:49412			100421769
HGNC:49413			100421766
HGNC:49521			100421771
HGNC:49517			
HGNC:49518			101928256
HGNC:49522			100421767
HGNC:49523			100421768
HGNC:37269		24000165	134111
HGNC:19907	102	12037680	54926
HGNC:49911	1987	31123407	101929665
HGNC:17895	102	1379239	27338
HGNC:30864			246719
HGNC:32196			440406
HGNC:25009	102|548	11042152, 16916645, 26046368	29089
HGNC:28559	102	22496338, 27903633	148581
HGNC:12493			
HGNC:12494	102	9418904, 9305758	7335
HGNC:16581			170556
HGNC:32648			730052
HGNC:23983		12815422	359798
HGNC:44886			102724816
HGNC:44888			100287173
HGNC:44889			100287279
HGNC:44890			
HGNC:44893			102724706
HGNC:44894			100131981
HGNC:44895			102724605
HGNC:44896			102723977
HGNC:44897			106479048
HGNC:52411			100505982
HGNC:52412			100289623
HGNC:52414			100288170
HGNC:12495	102	9418904, 9199207	7336
HGNC:44885			100128493
HGNC:44887			
HGNC:44891			100421341
HGNC:44892			106480802
HGNC:25616	102	16368532, 21229326, 26601958	55284
HGNC:32198			619457
HGNC:25847	102	17597759	65264
HGNC:12496	1959	8221889	7337
HGNC:12497		9465301	7338
HGNC:12498		9465301	7339
HGNC:13478	1959		89910
HGNC:16803	1959	7584026, 11278995	9690
HGNC:21381		15749827	90025
HGNC:12499	1492|365	10089879	9354
HGNC:12500	365	9734811, 10089879	10277
HGNC:30565		10493829	56061
HGNC:42389			100130484
HGNC:12501			
HGNC:30791		20953171, 12497587, 11314041, 17668063, 17962451, 8894705	29914
HGNC:12503		9671742	
HGNC:12504		10375635	5412
HGNC:12505	1891|1914	2829204, 16872915	8266
HGNC:32309		16872915	164153
HGNC:13736			59286
HGNC:44639			100130803
HGNC:44640			100287215
HGNC:44641			100129031
HGNC:44642			
HGNC:15953			
HGNC:28221		12644319	84993
HGNC:48614	1987		440288
HGNC:28110	1041	15883030	134510
HGNC:12506	1997|694	10725330	29855
HGNC:21931		19029251	254048
HGNC:17777	365|58	11274149	22888
HGNC:44111	1987		100134015
HGNC:12507		8114710	7342
HGNC:12508	783	9303440, 10807547	29979
HGNC:21633			387117
HGNC:12509	783	10675567	29978
HGNC:12510	783	10831842	50613
HGNC:1237	783	10575211, 11001934	56893
HGNC:31133			285329
HGNC:38662			100131393
HGNC:28294	783	24674348	143630
HGNC:16808	785	9653112	197131
HGNC:21289	785		23304
HGNC:30467	785	17462990, 21933813	130507
HGNC:30313	1492|785	14702039, 10718198, 16055722	23352
HGNC:16806	785|1959	10030672, 16055722	51366
HGNC:51661	1987		101927221
HGNC:20344	785	18162545, 30923315	55148
HGNC:25683		24211586	80019
HGNC:24463		12507522	92181
HGNC:12511	1691	9126496, 29300972	7343
HGNC:14533		19915186	642623
HGNC:35169		19915186	120126
HGNC:35402			129870
HGNC:44475			
HGNC:35405			728231
HGNC:35406			643615
HGNC:35404			646759
HGNC:44476			643182
HGNC:50286			
HGNC:50287			
HGNC:50288			
HGNC:18402	364	12838346, 20351172	51035
HGNC:27265	364	24625977, 26634371	165324
HGNC:27035	364	8619474, 9110174	137886
HGNC:14860	364	16968747	23190
HGNC:14928	364	11342112	80700
HGNC:29119	364	9872452, 22537386	26043
HGNC:41227	1987		
HGNC:30307	364	9027507, 21949850	7993
HGNC:26354	364	26389662	127733
HGNC:41141	1987		101928017
HGNC:30600	364	11940653	91544
HGNC:37126	1992	18501714, 17416635, 23801869, 27854515	652995
HGNC:12512			
HGNC:12513	998	1840236	7345
HGNC:40600	1987		
HGNC:12514			
HGNC:12515	998	2530630	7347
HGNC:19678	998|595	10810093, 16027725	51377
HGNC:14859		11306702	83549
HGNC:12562	1691		7371
HGNC:15938	1691		54963
HGNC:31967	1987		100113386
HGNC:25205		18156182, 19819238	221044
HGNC:12516	1902	9628819, 861256	7349
HGNC:18414	1902	11329063	90226
HGNC:17781	1902	11416224	114131
HGNC:12517	752	2380264	7350
HGNC:12518	752	9196039, 11381268	7351
HGNC:12519	752	9480760, 9196039	7352
HGNC:30866		12427560	55293
HGNC:26941		15071506, 11042152	51506
HGNC:12520		9063746	7353
HGNC:23039		20018847, 20164180, 20228063, 20531390	23376
HGNC:41007	1987		
HGNC:20597		15071506	51569
HGNC:12521		9199567	
HGNC:33821		17182609, 18321862	402682
HGNC:25640		17182609	55325
HGNC:12522			
HGNC:12524	450|1691	8643456, 9605861	7357
HGNC:12525		9737970, 10575217	7358
HGNC:40601	1987	29901136	100885776
HGNC:15663	440	10694380	56886
HGNC:15664	440	10694380	55757
HGNC:39934			
HGNC:12526			
HGNC:12527			7360
HGNC:12528			
HGNC:12529	363		7361
HGNC:12530	363	9295054, 9535849	54658
HGNC:12534	363	9295054, 1339448	54580
HGNC:12535	363	9295054, 1339448, 11434514	54659
HGNC:12536	363	9295054, 1339448	54657
HGNC:12537	363	9295054, 1339448	54579
HGNC:12538	363	9295054, 1339448	54578
HGNC:12539	363	9295054, 11434514	54577
HGNC:12540	363	9295054, 12042666	54576
HGNC:12541	363	9295054, 1910331	54600
HGNC:12531	363	9295054, 9325166	54575
HGNC:12532	363	9295054	54574
HGNC:12533	363	9295054	54573
HGNC:32191	363	11434514	404204
HGNC:12542	363	10359671	10941
HGNC:28183	363		574537
HGNC:28528	363		79799
HGNC:39429			100422023
HGNC:12543		1639428	
HGNC:12553	363	3109396, 7835904	7363
HGNC:12554	363	2159463, 7835904	7364
HGNC:12544	363	8333863	7365
HGNC:12545	363	9675083	10720
HGNC:12546	363	7835904	7366
HGNC:12547	363|870	8798464	7367
HGNC:12548	363	10623541	54572
HGNC:12549	363	10623541	54571
HGNC:12550	363	10623541	54570
HGNC:12551	363	10623541	54569
HGNC:13479	363	11300766	54490
HGNC:12552	363	10623541	54568
HGNC:26625	363		133688
HGNC:27266	363	12975309	167127
HGNC:12555	363|1691	8661025	7368
HGNC:19683	725	12093740, 12782393	127933
HGNC:12556	88|780|58|1691	10646863, 28100769	29128
HGNC:21216			54887
HGNC:29102			23074
HGNC:12557	88|780|58	12176013, 28115522	115426
HGNC:39565			260337
HGNC:30298	1328	12080054	51720
HGNC:14893		11239445, 11827464	80329
HGNC:14894		11239445	80328
HGNC:14895		11239445, 11827464	79465
HGNC:12558	1022	9693035	8408
HGNC:13480	1022	10557072	9706
HGNC:19703	1691		25989
HGNC:15784	1492	27569546	54986
HGNC:41413			
HGNC:15775		11829490	89838
HGNC:15776		11829490	100288380
HGNC:15777		11829490	89837
HGNC:48955		20448139	729852
HGNC:51824	1992	30531872	
HGNC:12559		8382593	7369
HGNC:12560		16026467	89766
HGNC:23821	1987		150147
HGNC:12561			
HGNC:12563	1691	2767686	7372
HGNC:12564			
HGNC:12567	1410|593	12655055, 20372800	90249
HGNC:12568	1410|593	12655055, 20693423	219699
HGNC:45096	1987	30805847, 31205563	728978
HGNC:12569	593	9126742, 9782087, 12655055	8633
HGNC:21203		14769797	222643
HGNC:18634	1410|593	18402767	137970
HGNC:23150	836		23025
HGNC:12566	836	9607201	10497
HGNC:23149	836		440279
HGNC:23147	836		201294
HGNC:30594	1492	25444911, 25487020	55898
HGNC:14304	1492	24549050, 25487020	146862
HGNC:16046		10980252	25972
HGNC:19966	1492	20714347, 21040849	57578
HGNC:26582		19092807, 19535918, 26708753	285175
HGNC:12570		12381271	54346
HGNC:13481		11867227	81622
HGNC:13482		11867227	641922
HGNC:13483		11867227	285296
HGNC:13484		11867227	643384
HGNC:34051			729196
HGNC:34053			255620
HGNC:44036			100887746
HGNC:44037			100887748
HGNC:12565		8576185, 9538874	9094
HGNC:16488	1691	23000199	84747
HGNC:33194	521		340260
HGNC:12571			
HGNC:12572	1024	1923798, 17101234	7374
HGNC:18579		8694824	57004
HGNC:18580		8694824	
HGNC:20036			319122
HGNC:29369	73	26641712	85451
HGNC:14184	58|73	20148946	64718
HGNC:12573			
HGNC:12574			
HGNC:12575		1395718, 1556746	391051
HGNC:16297		10542323	51733
HGNC:9962	1963|1169|1964	8855285, 9064659	5976
HGNC:17854	1964	11073994, 11113196	26019
HGNC:20332		11113196, 11163187	65110
HGNC:30568		11997339	147226
HGNC:30567		11997339	147150
HGNC:38395			100422343
HGNC:20439	1964	11113196, 11163187, 19238151	65109
HGNC:51563			
HGNC:51564			
HGNC:51565			
HGNC:51566			
HGNC:12577	768	9846985, 10404304	11045
HGNC:40603	1987		
HGNC:12578	768	9935153, 9846985	7348
HGNC:12579		9515818, 9846985	7379
HGNC:12580		9818021	7380
HGNC:21444		12446744	105375355
HGNC:37278			100134938
HGNC:53444			107983993
HGNC:42353			
HGNC:12576		752472, 11807789	7378
HGNC:23061		12849978	151531
HGNC:41467	1989		
HGNC:28334		26271729	139596
HGNC:12581			
HGNC:15891	645	24385928	55245
HGNC:21237	645	19643811	84300
HGNC:34399	645	12975309, 25008109, 25605331	790955
HGNC:30863	642	11042152	29796
HGNC:30862	642	9161705	10975
HGNC:12582	642	2167087, 2543413, 3056408	7381
HGNC:12583		2543413	442454
HGNC:12584		2543413	100130719
HGNC:39033			100288785
HGNC:12585	1440|642	8407948	7384
HGNC:12586	1440|642	8288258, 2547763	7385
HGNC:44309			100131327
HGNC:12587	642	8088805	7386
HGNC:12588		8088805	100128525
HGNC:39172			647123
HGNC:39173			100130994
HGNC:12589			
HGNC:12590	642	2826252	7388
HGNC:51714			440567
HGNC:31341			100130756
HGNC:38045			729769
HGNC:38046			100131995
HGNC:38047			100128448
HGNC:38048			
HGNC:29594	642	15544925, 12709789, 2164842	27089
HGNC:17785		16462750	646625
HGNC:43695		20106906	100130015
HGNC:17344	1492|1835	29246861	9875
HGNC:23128	1987		84996
HGNC:28967		8590280	9816
HGNC:30890		10819331, 12082552	55665
HGNC:49188			100534592
HGNC:13236	694|956	9878255, 9819440	8725
HGNC:28378		16046629, 16864801, 25747390	81605
HGNC:26444		19304569	131669
HGNC:12591		3015909, 3460962	7389
HGNC:12592		2037278	7390
HGNC:25792		20004881, 20503306, 22899009, 23022480	79650
HGNC:30882	1124	16354670, 15029241	55850
HGNC:12593	420	8486371	7391
HGNC:23773			100151645
HGNC:12594	420	8954795	7392
HGNC:30494			205717
HGNC:12595			
HGNC:12596			
HGNC:12597	1220	10973247, 12107438	10083
HGNC:12598			
HGNC:12599		9002666	
HGNC:12600			
HGNC:16356	760|403	12588794	124590
HGNC:22433		18505454	
HGNC:37650			
HGNC:43724		22718019	
HGNC:12601	1244|555	9624053, 10729113	7399
HGNC:12602		10234513, 7901420	
HGNC:12603		10745043	
HGNC:12604			
HGNC:12606			
HGNC:24058		11311560	83878
HGNC:30904	1492	9478999, 9150144, 12077354, 15979508, 14736916	8615
HGNC:12607	366	12838346	7398
HGNC:12618	366	12838346	9099
HGNC:48673	1987		100499227
HGNC:12626	366	12838346	9960
HGNC:44140	1987		100130855
HGNC:14538		11707075	
HGNC:12627	366	12838346, 9464533	7375
HGNC:12628	366	12838346, 8723724	
HGNC:12629	366	12838346, 1349106	9098
HGNC:16858		8700515, 8700527, 12399475	9712
HGNC:44704			
HGNC:12630	366	12838346, 9925944	7874
HGNC:12631	366	12838346, 9582025, 24482476	9101
HGNC:13987			100287272
HGNC:54601			100420351
HGNC:12632	366|1492	8922996	8239
HGNC:12633	366|1492|870	8922996, 9384609, 19246359	8287
HGNC:31741		12815422	387362
HGNC:31742		12815422	387363
HGNC:37739			387364
HGNC:37740			387359
HGNC:38418			100421217
HGNC:38078			100462820
HGNC:38079			
HGNC:38424			100421219
HGNC:38435			100421220
HGNC:38454			100421222
HGNC:38460			100421224
HGNC:38720			
HGNC:38721			
HGNC:38748			
HGNC:38751			
HGNC:38752			
HGNC:38753			
HGNC:38754			
HGNC:38755			
HGNC:38767			
HGNC:38757			
HGNC:38758			
HGNC:38759			100500798
HGNC:38760			
HGNC:38761			
HGNC:38762			
HGNC:38763			
HGNC:38764			
HGNC:38765			
HGNC:38766			
HGNC:38775			
HGNC:38776			
HGNC:38777			
HGNC:38778			387361
HGNC:38779			
HGNC:38780			
HGNC:12608	366	12838346	9100
HGNC:31752			780779
HGNC:33272			780778
HGNC:12609	366	12838346	8237
HGNC:20485	366	12838346	219333
HGNC:39961	1987		
HGNC:39962	1987		100874071
HGNC:12610		12838346	9959
HGNC:54575			100130682
HGNC:54576			100420439
HGNC:21410			254700
HGNC:23195			359799
HGNC:12611	366	12838346	8975
HGNC:12612	366	12838346	9097
HGNC:12613	366|1691	12838346	9958
HGNC:12614	366	12838346	
HGNC:37182		17109758, 15780755	401447
HGNC:34434	366		377630
HGNC:37175		17109758, 15780755	645836
HGNC:37176		17109758, 15780755	645402
HGNC:37177		17109758, 15780755	728386
HGNC:37179		17109758, 15780755	391622
HGNC:37180		17109758, 15780755	392197
HGNC:37181		17109758, 15780755	392188
HGNC:12615		12838346	391627
HGNC:44438			100287144
HGNC:44439			100287178
HGNC:44440			100287205
HGNC:44441			100287238
HGNC:44442			100287270
HGNC:44443			100288520
HGNC:44444			100287302
HGNC:44445			100287327
HGNC:44446			100287364
HGNC:44447			100287404
HGNC:44448			100287441
HGNC:44449			100287478
HGNC:44450			100287513
HGNC:44451			
HGNC:44453			728369
HGNC:44452			728373
HGNC:44454			728379
HGNC:44455			728393
HGNC:44456			728400
HGNC:44457			728405
HGNC:44458			728419
HGNC:12616	366	12838346	
HGNC:12617	366|87	12838346	10869
HGNC:12619	366|1691	12838346	
HGNC:12620	366	12838346, 10799498	27005
HGNC:54618			100420435
HGNC:54650			100420428
HGNC:12621	366|1059	12838346	23326
HGNC:12622			
HGNC:12623	366	12838346	23358
HGNC:42014			
HGNC:12624	366	12838346, 10612803	29761
HGNC:13485	366	12838346	83844
HGNC:13486	366	12838346	389856
HGNC:27249	1987		158572
HGNC:12625	366	12838346, 11597335	57646
HGNC:18563	366	12838346	57663
HGNC:20065	366	12838346	84749
HGNC:40909	1987		100131733
HGNC:20060	366	12838346	57478
HGNC:19143	366|863	12838346	84669
HGNC:43570			162632
HGNC:30751		11997339	220594
HGNC:43576			347716
HGNC:43577			
HGNC:20059	366	12838346	23032
HGNC:20066	366|1492|1835	12838346	9736
HGNC:20061	366	12838346	57558
HGNC:20062	366	12838346	57602
HGNC:20063	366	12838346	57695
HGNC:20067	366	12838346	84640
HGNC:20071	366|1506	12838346	10713
HGNC:20069	366	12838346	55230
HGNC:20070	366	12838346	373856
HGNC:20068	366	12838346	84132
HGNC:20072	366	12838346	124739
HGNC:20064	366	12838346	84101
HGNC:20080	366	12838346	85015
HGNC:20075	366	12838346	64854
HGNC:43991	1990		643783
HGNC:20076	366	12838346	55031
HGNC:18533	366	12838346	84196
HGNC:20078	366	14715245	25862
HGNC:20079	366	12838346	373509
HGNC:23086	366	12838346	158880
HGNC:29255	366	10718198, 14715245	54532
HGNC:23513	366	14715245	159195
HGNC:20294	988|366	22878415	10208
HGNC:17223	763	10187838	10090
HGNC:40802	1987		100128176
HGNC:12634		9748258, 18281244	8433
HGNC:24477		28813493	57050
HGNC:1983	1483|362	10820129, 20385600	84916
HGNC:18279	1225	10843809, 16138909, 22434888	55813
HGNC:24329		11860508, 10810093	51118
HGNC:10665		9610721, 16354793, 21078665	10813
HGNC:20321		9039502, 16354793	9724
HGNC:25758	1483|362	24219289, 24754225	84135
HGNC:24274	1225|362	10810093, 8619474, 15590835	51096
HGNC:17897	1492	9673349, 15590835, 17498821	27340
HGNC:28224		16769905, 22180534	84294
HGNC:28440		16322560	27042
HGNC:12635	91	1426262	7402
HGNC:12636	542|1902	9861051, 10499587	10911
HGNC:30894	542	14550283	257313
HGNC:4468		8666380, 10499587	2837
HGNC:12638	485|870|769	8944031, 9499428	7404
HGNC:12639			
HGNC:12640	823|1596	9169138, 16799551, 18843052	7405
HGNC:53952	1990	29568943	100506113
HGNC:29304		10819331, 22466610, 22466611, 22466612	57654
HGNC:17729	743	19027726	80146
HGNC:12641	956	10087202, 16221885	8409
HGNC:49239	1987		100133957
HGNC:25507	1492	15542851, 12719380	55697
HGNC:48605	1987		100130894
HGNC:12642	12	1976629	6843
HGNC:12643	12	1976629	6844
HGNC:12644	12	9885218	9341
HGNC:12645	12	9553086	8674
HGNC:12646	12	9725904	10791
HGNC:11486	716|12	8640232, 11440841	6845
HGNC:12647	12	9878266, 9614193	8673
HGNC:53817	12	25210130	
HGNC:15512		11956595, 12011995	81839
HGNC:15511		11431695	57216
HGNC:12648		9920726, 9657962	9218
HGNC:12649		9920726	9217
HGNC:12651	131	15779907	7407
HGNC:21642	131	1898367, 11572484, 18400783	57176
HGNC:19964			22846
HGNC:53215	1987		100506603
HGNC:25723		16528006	79805
HGNC:18517		15247411	114990
HGNC:12652	946	8812448	7408
HGNC:12653			
HGNC:16919		7774926, 8938427	10493
HGNC:29315		10997877	57687
HGNC:12657	741|722|682	9438848	7409
HGNC:12658	741|722|682	7762982	7410
HGNC:12659	741|722|1691|682		10451
HGNC:40608	1987		
HGNC:12660	519	9636075, 10485894	11023
HGNC:12661	519	10485894	25806
HGNC:12662	956	8674032, 9339366	7411
HGNC:12663	1410|542|592|593|471		7412
HGNC:2464	1179|574|590|1298	1478664, 21063030	1462
